Age,Income,Debt,Credit_Utilization,Loan_Amount,Loan_Duration,Previous_Defaults,Payment_History,Employment_Length,Num_Credit_Cards,Monthly_Expenses,Existing_Loans,Credit_History_Length,Savings,Creditworthy,DTI_Ratio,Savings_to_Income,Expense_to_Income,Risk_Flag_Count
31,78544.18,16968.94,0.7853,29070.11,12,2,98.53,4.4,1,4184.01,2,9.6,8398.48,1,0.21604325106944855,0.10692682767702297,0.6392341227492703,1
27,91682.69,18170.14,0.1496,24678.97,48,1,95.92,3.1,6,3806.81,2,3.8,834.22,1,0.198185066339151,0.0090989913144008,0.4982589406953673,1
24,19571.55,16782.91,0.9271,19245.98,60,1,64.26,0.7,2,903.8,1,2.8,8988.63,0,0.8575156285088552,0.4592702161832215,0.5541513063321938,2
62,30402.34,19127.25,0.8807,29400.26,48,0,78.96,7.8,6,870.53,3,33.6,9679.35,0,0.629137428216738,0.3183751645327835,0.3436038146950661,1
69,38925.53,10418.43,0.4166,47423.69875,48,0,73.9,5.8,4,1308.02,0,21.4,15873.66,1,0.2676503055894769,0.4077956035432839,0.4032376694574682,0
54,45605.4,7465.58,0.0159,24775.26,60,2,61.08,14.2,8,2131.51,2,4.4,25563.62,1,0.1636994741814851,0.5605393220855306,0.5608572668903057,1
46,48988.61,34656.04,0.7839,8799.39,60,0,78.68,3.4,8,1895.33,3,15.4,6201.51,1,0.7074305639472639,0.1265908544837955,0.4642703681434466,0
20,46060.45,12589.88,0.8733,34890.18,48,0,65.93,2.8,6,1355.81,1,0.5,3278.42,1,0.2733338471449295,0.07117646483976652,0.3532253809862208,1
32,59386.18,13524.36,0.1812,21861.11,36,0,61.46,2.2,3,1789.83,2,10.7,11376.37,1,0.22773581327797587,0.19156595018922642,0.3616659633544089,0
53,55705.91,20422.72,0.9079,41111.23,48,0,77.8,0.3,2,2707.1,2,5.2,1614.97,1,0.36661675573800667,0.02899099933868792,0.5831553599863433,1
64,40543.3,27768.71,0.9058,14939.5,60,1,69.3,0.3,7,1939.1,3,33.5,1039.33,0,0.6849148934426917,0.025635061772829662,0.5739345341752167,2
63,12000.0,10643.78,0.4719,32819.44,24,0,97.41,7.2,6,588.38,2,9.1,15262.4,1,0.8869816665927516,1.2718666665606777,0.5883799999509682,0
69,35142.63,7009.48,0.7921,19998.43,12,1,92.51,1.7,9,1723.74,2,14.3,19812.92,1,0.1994580371418002,0.5637859203888899,0.5885979506773228,1
36,44015.23,5062.77,0.446,46567.28,48,0,98.25,3.3,1,2510.57,3,3.7,16810.1,1,0.11502314085113213,0.3819155324104425,0.6844639911983996,0
30,50058.41,27744.85,0.5628,17183.99,12,2,95.26,19.3,3,2871.03,1,4.0,22002.12,1,0.5542495256930003,0.4395289422808369,0.6882431942866694,1
59,32406.65,6695.14,0.3234,47423.69875,48,0,89.12,0.1,6,1278.91,1,7.2,3243.54,1,0.20659771990605022,0.1000887163560538,0.47357317092406737,0
38,45183.87,14779.55,0.1663,24398.26,48,0,83.91,3.6,5,2300.06,4,7.2,9885.33,1,0.3270979223265493,0.21878006465097433,0.6108533863829979,0
54,32380.25,7181.72,0.7416,28469.65,24,2,62.62,3.7,2,1605.5,0,11.4,9460.37,0,0.22179322271379026,0.29216482268382227,0.5949923178296957,1
44,52483.61,3413.15,0.0114,37003.32,60,0,70.63,32.7,5,1615.2,3,16.1,453.73,1,0.06503268353558316,0.00864517513165262,0.36930386457087644,0
69,33538.17,12661.0,0.578,12122.46,36,0,88.43,9.0,8,1712.15,2,26.9,258.71,1,0.3775101622903841,0.0077138973292903605,0.6126094536281316,0
46,38021.91,7497.71,0.8574,29690.97,60,0,76.05,0.3,9,2019.54,2,16.2,20856.68,1,0.19719445971553784,0.5485437212241956,0.6373819726405805,1
37,28826.32,9466.97,0.2269,17072.47,12,0,73.01,0.9,9,756.9,2,8.4,178.57,1,0.32841410210084343,0.006194685967331429,0.31508704543919974,0
42,51929.99,31048.84,0.3362,21511.19,12,0,64.16,0.2,6,2205.73,0,16.7,13091.96,1,0.5978980546578596,0.2521078860163056,0.5097008491526823,0
23,37671.04,18399.17,0.5857,20830.61,48,0,62.81,1.1,9,1254.54,0,1.7,5612.25,1,0.48841683159030336,0.14898049004888156,0.3996300606407566,0
53,73135.69,22451.76,0.2519,25724.11,60,0,68.4,1.2,5,4103.88,1,13.4,402.38,1,0.3069877374465601,0.005501828177111588,0.6733587937616592,0
19,63117.01,21597.28,0.8405,25301.84,24,3,93.38,0.5,2,1754.98,3,0.2,19031.72,0,0.3421784396893614,0.30153076008667823,0.333662193435119,2
39,53602.96,14193.11,0.3693,14248.05,36,0,86.52,3.7,6,2517.17,1,16.8,4937.39,1,0.26478220605233777,0.09211039837926656,0.5635144029254445,0
49,39050.29,11482.25,0.58,21248.54,60,1,73.64,18.4,9,1820.89,0,12.9,13295.28,1,0.29403750906090487,0.3404655893633449,0.5595523106087162,1
33,62610.41,16991.48,0.2316,2000.0,48,1,62.44,8.1,9,1817.28,3,11.1,6950.44,1,0.27138426341128596,0.11101093252526198,0.34830246279575067,1
35,68814.02,16347.61,0.0506,29901.74,12,0,67.53,1.1,1,3475.59,3,11.8,20349.91,1,0.23756220025748298,0.2957233133553929,0.606084050886635,0
22,57853.77,10449.56,0.1802,36939.42,60,0,78.0,7.6,3,1969.16,1,1.1,6975.61,1,0.18062020849841556,0.12057312773012764,0.40844218102971613,0
53,87074.04,16038.78,0.0553,21906.28,12,0,66.13,20.2,7,4186.3,4,15.8,14069.32,1,0.1841970350728622,0.16157881269593583,0.5769297025775201,0
47,64192.75,9349.36,0.4692,3939.78,48,0,90.5,9.0,3,2139.45,4,14.8,9163.94,1,0.14564510789542987,0.1427566197095037,0.39994236108594905,0
62,73272.14,13628.34,0.5849,27429.48,12,0,91.55,3.2,9,2789.74,0,30.4,15208.13,1,0.1859962053764774,0.20755678761112265,0.45688415814719097,0
36,57671.31,12317.73,0.0538,12362.3,48,1,65.47,1.6,6,2075.37,4,3.0,1154.16,1,0.2135850564134301,0.020012723830618508,0.4318341303425944,1
40,68513.29,4849.02,0.0987,21823.16,36,1,89.07,6.9,2,3092.05,4,15.0,4373.88,1,0.07077488177737817,0.06383987690470215,0.5415679206101246,1
51,39064.38,0.0,0.4858,26855.09,24,0,80.49,7.7,7,1786.75,2,5.9,4574.35,1,0.0,0.11709772431772635,0.5488631842986152,0
30,45832.03,7487.49,0.7932,25464.5,12,0,98.5,1.8,7,1942.43,4,5.0,1186.6,1,0.16336806377192178,0.025890190767768953,0.5085779530056038,0
60,61987.27,29432.84,0.6254,30808.55,60,1,91.5,1.3,7,1857.87,2,29.5,22616.09,1,0.4748207172137954,0.3648505572133625,0.3596615885752081,1
46,61841.99,12522.55,0.1126,21463.81,36,0,83.41,5.6,2,2876.41,4,7.4,3094.08,1,0.20249267528094594,0.05003202516526341,0.5581469807074748,0
53,65152.24,21207.75,0.8798,21733.62,24,0,84.14,11.0,6,2148.0,3,4.6,15052.18,1,0.3255106808250106,0.23103089010859748,0.39562722631799574,1
39,77007.86,0.0,0.9091,27367.9,60,0,67.16,0.1,4,3023.15,4,2.8,6662.95,1,0.0,0.08652298609406205,0.4710921716241552,1
69,26500.58,6933.71,0.3285,19286.07,60,0,95.75,21.7,2,1532.57,2,11.8,21877.69,1,0.2616437074108701,0.8255551387620362,0.6939787732685858,0
69,35510.95,4164.08,0.6137,13120.98,48,0,82.37,1.1,1,1888.56,4,24.4,13083.28,1,0.11726185866282762,0.36842945625593154,0.6381896288148251,0
64,59591.45,13381.6,0.4925,24520.18,24,0,82.96,2.1,3,2036.49,4,33.4,14172.4,1,0.2245557038765703,0.23782606396995162,0.4100903736960573,0
53,54915.35,34375.64,0.9332,8711.37,60,0,83.02,0.3,6,1307.91,0,20.9,6673.57,0,0.6259750688901013,0.12152467388222919,0.28580205716096135,1
26,108025.5475,18681.91,0.5086,19191.1,60,0,71.05,0.3,5,4929.34625,3,5.3,4930.7,1,0.17293973909113547,0.04564383253835724,0.5475756093664087,0
56,65314.39,28564.9,0.9508,6222.23,60,1,92.48,1.6,9,1822.69,0,10.4,6321.13,1,0.4373446647754447,0.09678005107149007,0.3348768931266926,2
68,53433.38,12964.51,0.2054,14451.87,36,0,94.49,4.2,5,2190.66,0,18.4,6723.53,1,0.2426294200321479,0.12583014587275163,0.4919756152335492,0
36,44690.61,25918.95,0.3486,14866.59,24,0,71.52,11.6,2,1795.23,4,8.4,607.12,1,0.5799641132537693,0.013584956660614277,0.4820422008005252,0
55,54915.35,31586.05,0.7757,10157.84,48,0,77.67,0.4,7,2639.19,2,13.2,1124.08,1,0.5751770679677872,0.02046932232935838,0.5767108831942852,0
23,55602.81,14125.05,0.7779,31005.32,36,0,67.17,3.9,6,1448.79,3,3.1,3416.9,1,0.2540348230556327,0.06145193021609067,0.3126726868603822,0
69,57239.64,10685.88,0.7275,30179.92,36,0,69.54,2.7,5,3102.59,3,39.7,5336.76,1,0.186686708718177,0.09323538722302874,0.6504422459566406,0
64,45866.02,4457.51,0.8524,33140.13,36,1,73.44,22.7,5,2574.99,0,29.4,696.27,1,0.09718545450210886,0.015180519259896967,0.6736987425402575,2
32,49536.96,12527.52,0.6985,18121.56,48,0,96.08,1.0,6,2307.75,4,10.6,6541.0,1,0.2528923858013715,0.13204282216486352,0.5590371310520662,0
37,81885.69,15655.17,0.6334,15663.92,48,0,85.05,2.3,5,3522.03,4,14.9,8693.69,1,0.19118322138836247,0.10616861138855681,0.5161385340892146,0
26,82690.1,31247.63,0.4597,28035.85,36,0,83.52,0.2,5,2463.75,2,2.6,30802.3475,1,0.37788840501610366,0.37250344962247595,0.35753977803440146,0
49,60040.68,4640.21,0.4677,21284.13,36,0,97.87,12.3,9,2867.97,2,16.5,1102.95,1,0.07728443448546411,0.018370045109109858,0.5732053667517889,0
21,28174.81,15477.3,0.408,21235.17,12,0,91.65,4.9,6,1403.54,3,1.9,16591.81,1,0.5493311223554185,0.5888880883104841,0.5977850427173143,0
67,65770.06,485.54,0.6178,2000.0,48,0,60.64,4.4,9,3156.73,3,26.1,13147.17,1,0.007382386453541592,0.1998959708992223,0.575957510140998,0
35,86085.65,11585.9,0.4085,27565.15,60,0,64.97,0.2,3,2381.06,2,8.8,13690.45,1,0.13458572944347189,0.1590328934014086,0.3319103706560628,0
22,82395.62,17491.16,0.1545,26239.75,24,0,69.91,0.5,7,4219.69,2,1.4,18666.91,1,0.21228264317675768,0.22655221235999498,0.6145506278050393,0
37,69688.52,19100.67,0.1144,19945.84,24,1,72.16,7.8,8,2272.92,4,9.0,30802.3475,1,0.2740863200958481,0.4420003108052517,0.39138497990212184,1
40,83448.46,19712.18,0.916,28158.48,24,0,93.36,4.0,1,2816.28,1,7.4,10234.54,1,0.23621981759476185,0.12264504341814524,0.40498482535920993,1
28,56067.69,18179.23,0.0342,26017.02,36,0,90.8,1.1,3,2133.41,2,2.6,21567.67,1,0.3242371854391676,0.3846719920085048,0.4566073615578489,0
54,67562.06,19643.38,0.1134,13033.15,48,0,65.82,4.0,7,3179.9,4,13.2,1340.71,1,0.2907457232610915,0.019844125534066843,0.5647962776658262,0
39,41384.49,15365.91,0.4464,17802.14,12,1,81.36,17.2,3,1814.64,3,8.0,2718.11,1,0.3712963479706698,0.0656794369082311,0.5261797354389005,1
21,60845.31,6617.07,0.2677,9922.15,12,0,64.36,0.5,8,2949.1,2,0.6,4740.09,1,0.1087523426191969,0.07790395019636019,0.5816257653945451,0
46,81590.68,186.74,0.4077,34622.39,24,0,66.92,17.6,5,3831.05,3,12.4,804.36,1,0.0022887418023444747,0.009858478933992727,0.5634540611677284,0
61,43211.53,10626.5,0.1251,29771.8,60,0,69.69,7.5,6,2089.97,0,23.5,2490.52,1,0.24591816118878645,0.05763554310486957,0.5803923165742941,0
51,37771.13,13923.08,0.1383,11860.83,60,0,96.21,0.8,1,1319.1,0,5.7,30802.3475,1,0.36861698338470106,0.8154997613040569,0.41908198138580754,0
30,56949.78,25031.45,0.7946,26188.76,60,0,74.63,8.4,9,2723.74,1,5.7,13522.55,1,0.4395354995148439,0.23744692253003527,0.5739246051420405,0
59,50466.76,14195.19,0.7539,22785.92,60,1,96.63,6.8,7,2601.24,3,6.6,12697.19,1,0.28127801348290876,0.25159510933034746,0.6185235588609507,1
26,67982.95,13427.45,0.1122,13140.47,12,0,90.03,4.3,5,1824.82,4,5.6,7652.03,1,0.19751202323233238,0.11255807522161723,0.3221078226184344,0
59,45934.81,18084.22,0.6644,21243.27,12,1,89.98,7.4,5,2589.72,0,15.8,2559.6,1,0.393693149043314,0.055722446657432076,0.6765379022863807,1
48,89368.79,12839.9,0.6071,28583.85,48,1,92.14,0.8,4,2377.52,4,8.1,1302.16,1,0.14367319955720928,0.014570634781845313,0.3192416502414407,1
24,29206.48,21484.34,0.7091,29399.2,12,0,63.84,6.4,1,1464.85,4,2.2,7422.57,0,0.7356018253231611,0.2541412042719923,0.6018595873038496,0
21,80074.7,30834.67,0.475,43319.84,48,0,92.58,5.1,1,3724.12,0,1.7,10763.85,1,0.3850738123229301,0.13442260788820412,0.5580968770340933,0
36,39703.02,32526.28,0.2746,20942.89,48,0,70.1,1.7,1,1413.22,4,7.8,8273.47,1,0.8192394432257486,0.2083838962323676,0.4271372807301022,0
59,19080.35,15776.33,0.6604,17622.11,36,0,99.36,5.9,3,781.03,4,21.4,6170.14,1,0.8268365097691166,0.3233766676018325,0.49120482588153763,0
47,59757.5,17695.14,0.3739,25621.4,12,0,93.93,5.7,4,3322.48,3,15.0,251.92,1,0.29611580135889026,0.004215705141543476,0.6671925699591317,0
48,49907.84,27630.85,0.2246,18170.37,60,0,99.87,1.4,4,2667.75,4,17.6,9116.15,1,0.553637464563611,0.1826596783154178,0.6414423064464132,0
52,32807.81,13800.3,0.4105,14150.96,24,1,97.48,0.8,5,1220.06,2,25.6,7357.27,1,0.42064069499242285,0.22425361521466222,0.44625715643786473,1
38,21372.46,20433.54,0.758,10742.17,48,0,74.39,2.2,4,810.94,2,11.1,3327.11,1,0.9560686977092919,0.15567276765727142,0.45531866708580493,0
48,54832.78,5918.72,0.4763,2000.0,24,1,97.67,2.5,5,1763.97,4,6.5,15910.25,1,0.10794127162423753,0.29015946300205536,0.38603988343494455,1
36,74516.74,12513.29,0.3039,27348.39,60,1,73.21,8.7,5,2911.24,2,7.5,11792.63,1,0.16792589154909454,0.15825477603880342,0.46881922101706514,1
48,66699.07,24248.92,0.8252,3620.26,48,0,86.37,2.9,3,3124.41,0,7.0,30802.3475,1,0.3635570930694602,0.4618107493783375,0.5621205812830355,1
49,56134.13,9254.43,0.874,11201.47,48,0,92.75,6.7,6,2248.79,3,6.1,6953.65,1,0.16486280271619314,0.12387561720251342,0.48073213211853943,1
19,64576.95,13975.59,0.4346,22924.44,12,0,75.28,3.1,4,3174.81,4,0.6,703.12,1,0.216417622693292,0.01088809551998216,0.5899584913720769,0
69,54455.72,2406.32,0.3772,16784.93,36,0,68.15,0.3,1,2826.22,3,10.6,26381.22,1,0.04418856274337777,0.48445268925864077,0.6227929774755931,0
27,26405.52,31046.15,0.6104,41492.97,24,1,95.8,5.3,6,941.87,1,5.8,6126.93,0,1.1757446927318325,0.23203216599286694,0.42803322939945765,1
19,26582.12,25104.22,0.0668,4907.6,60,0,64.13,11.3,8,1248.19,1,0.5,30802.3475,1,0.9444024780211511,1.1587618857653657,0.5634719879165593,0
19,50936.63,16504.8,0.6875,42387.21,36,0,74.6,3.7,1,2196.17,0,0.4,6989.49,1,0.3240261477776597,0.1372193252648002,0.5173887632433204,0
41,51786.93,19060.1,0.7766,33805.85,36,2,81.62,6.1,3,1472.62,1,16.4,5430.6,0,0.36804846318621226,0.10486429683889614,0.3412335892407363,1
34,72019.65,18167.18,0.3995,29090.96,12,0,92.19,7.5,5,2495.96,1,11.7,792.23,1,0.25225310036563287,0.011000192308474144,0.4158798327898584,0
49,70146.08,26074.49,0.1811,34393.12,48,0,94.75,3.1,7,2040.03,1,7.8,1325.65,1,0.37171699401631975,0.01889841884223754,0.3489911339258161,0
33,67102.66,10849.6,0.0382,24046.12,60,0,80.47,3.4,9,3475.1,3,9.9,1199.06,1,0.16168658589448337,0.017869038276308733,0.6214537545810933,0
33,49394.35,20858.14,0.6345,2967.47,36,0,82.94,9.8,8,2387.01,3,7.9,10220.93,1,0.4222778516080832,0.206925083532693,0.5799068111923752,0
63,27386.96,23619.33,0.2736,25148.52,36,0,94.15,8.8,2,1417.76,1,20.1,7584.78,1,0.8624297840701404,0.27694859158238266,0.6212124310028856,0
56,63241.42,24722.61,0.4646,5193.25,24,1,78.68,9.8,9,2933.31,3,10.1,30802.3475,1,0.39092433407739857,0.4870597070640245,0.5565928152695403,1
48,65503.39,0.0,0.3886,14716.38,60,0,82.36,8.7,2,2769.88,1,19.9,5695.43,1,0.0,0.08694862968028146,0.5074326687442064,0
60,12000.0,10205.8,0.1814,19219.18,60,0,60.74,0.7,6,490.19,4,30.1,1732.11,1,0.8504833332624596,0.14434249998797144,0.4901899999591508,0
41,38313.24,6846.64,0.5082,10889.37,36,0,98.04,2.7,4,1387.01,3,14.1,3325.49,1,0.17870167074936233,0.08679740997924484,0.4344221475282586,0
18,41178.91,16196.71,0.4604,29460.44,48,0,82.67,1.1,8,2231.54,1,0.0,16160.82,1,0.3933253697003314,0.3924538070484999,0.6502959888775517,0
28,57367.0,0.0,0.6217,17862.42,60,0,89.1,0.8,4,2325.33,1,1.5,17367.76,1,0.0,0.3027482699059956,0.4864113514653649,0
38,38932.79,0.0,0.2568,24093.08,60,0,69.92,7.6,9,1251.49,3,8.7,1254.54,1,0.0,0.032223223662310785,0.3857386023353133,0
21,54237.31,32360.76,0.2203,19905.87,24,0,86.26,3.3,2,2706.47,3,0.9,30802.3475,1,0.5966512719639552,0.5679180530788139,0.5988062460951916,0
24,50789.3,19941.52,0.8081,21261.79,24,0,78.4,0.5,4,1841.08,4,2.0,4344.9,1,0.3926323064032654,0.0855475464303397,0.43499240981003884,1
43,51817.01,15968.07,0.6981,11131.33,24,0,64.5,2.6,7,1681.41,2,8.3,4434.59,1,0.30816270563839626,0.08558174236441699,0.38938796352029215,0
64,40672.11,17909.38,0.7668,8259.59,48,0,93.21,25.0,2,2089.26,1,11.4,3353.27,1,0.4403356501435422,0.08244642335786251,0.6164204414126433,0
67,42220.3,16170.73,0.1308,18462.31,48,0,93.57,1.2,1,1685.25,1,38.7,14592.19,1,0.3830084106369919,0.3456202348077673,0.4789875960028946,0
29,33394.66,22978.81,0.2296,10338.86,60,1,62.55,2.5,2,1060.85,0,7.7,27781.11,1,0.6880983366595708,0.8319027652675037,0.3812046596557292,1
48,62601.35,9940.45,0.574,33935.56,48,0,75.62,4.5,2,2968.12,0,4.7,12491.7,1,0.15878970660922187,0.19954362006251394,0.5689564202598034,0
34,66422.05,16492.92,0.8501,6235.65,24,0,71.26,1.1,6,3469.33,0,11.0,989.24,1,0.2483048927239026,0.01489324704650198,0.6267792096054431,1
50,39587.64,16819.37,0.8843,43370.02,48,0,80.65,17.2,3,1517.49,3,3.8,14820.72,1,0.4248641747670519,0.3743774571968832,0.4599890268664667,1
28,85412.8,6625.14,0.8253,23020.25,60,0,79.55,5.0,7,2798.32,2,6.8,15061.8,1,0.07756612591932865,0.1763412509579789,0.3931476312637785,1
45,48707.97,25215.86,0.0525,20693.27,36,1,86.26,1.3,4,1257.35,1,6.4,10496.7,1,0.5176947427593945,0.2155027195710373,0.30976860665082595,1
49,85603.71,11434.59,0.8145,14597.34,12,2,69.9,3.0,2,4617.48,0,13.3,2126.83,1,0.13357586954895326,0.02484506804641008,0.6472822264286526,2
18,42157.46,23139.37,0.8911,26569.21,48,0,68.87,2.2,2,1683.24,1,0.0,6927.73,0,0.5488796051624344,0.16432987186219639,0.4791294352060317,1
64,14468.44,15919.3,0.0656,17957.25,36,0,88.93,0.7,2,790.01,2,23.2,334.22,1,1.1002775695859208,0.023099933370626,0.6552275158444705,0
45,63043.96,28068.68,0.418,23004.74,60,1,99.05,1.7,4,3056.74,3,11.1,2946.94,1,0.4452239357990008,0.04674420832627354,0.5818302022813632,1
59,59970.9,6668.97,0.5359,28418.23,36,0,97.85,4.0,8,2487.59,1,5.1,11141.36,1,0.11120343366347339,0.1857794363568701,0.497759413307158,0
24,55687.88,6321.93,0.2381,26693.09,36,1,91.68,0.5,3,2689.29,1,3.8,4504.91,1,0.11352434317640528,0.08089569938591852,0.5795063485882475,1
19,42155.35,7754.44,0.5164,32398.61,36,0,62.7,0.2,6,1491.08,3,0.4,1748.69,1,0.18394913100747712,0.041482042017407475,0.42445288675282133,0
59,54308.56,16066.36,0.8782,25378.41,24,2,69.51,3.4,4,1714.87,3,10.1,1134.34,0,0.2958347634277942,0.02088694673508399,0.37891706205469416,2
41,44774.81,27331.75,0.8596,10487.32,48,0,87.59,2.8,2,1344.23,3,11.9,14453.97,1,0.6104269342380141,0.32281477017271953,0.36026417531732097,1
21,48953.01,27744.75,0.931,2000.0,36,2,71.83,1.0,3,2720.46,4,0.7,3318.76,0,0.5667629017997716,0.06779480975597221,0.6668746211792314,2
61,71832.65,0.0,0.4844,22110.34,60,0,75.74,6.2,4,3577.94,2,20.7,30802.3475,1,0.0,0.428807060571637,0.5977126000419349,0
36,58684.34,16997.66,0.4124,22254.63,12,0,98.15,0.5,9,3298.31,1,7.2,13426.28,1,0.2896455851716208,0.2287881230285833,0.6744511397644679,0
43,67199.03,0.0,0.6625,39259.3,12,0,63.45,1.6,5,3390.81,1,11.9,4356.82,1,0.0,0.06483456680751441,0.6055105259613791,0
28,50362.63,21360.25,0.4184,18841.59,12,0,94.45,0.5,7,1907.45,4,5.0,4200.75,1,0.42412896227968777,0.08341006019575606,0.45449175310236006,0
57,48159.65,23945.36,0.0511,23744.92,24,1,62.01,6.5,1,2709.67,4,5.0,1523.16,1,0.49720793235629396,0.031627306260912876,0.675171850279743,1
67,31930.35,14678.05,0.7155,27771.76,48,0,73.52,5.0,1,1424.13,0,26.8,12585.56,1,0.45968960564291683,0.39415665658553206,0.5352136759999433,0
60,47599.27,15671.85,0.2854,25134.08,12,0,82.22,1.0,6,2673.72,4,13.0,6817.73,1,0.3292455955662924,0.14323181846815652,0.6740573962442269,0
28,12000.0,15589.11,0.0581,28439.44,24,0,74.26,4.1,7,384.71,2,3.4,17319.82,1,1.2990924998917424,1.4433183332130568,0.3847099999679408,0
62,43195.56,8724.46,0.0302,11817.91,60,0,98.29,6.0,1,1616.37,0,28.2,3228.48,1,0.20197585121707007,0.07474101504703862,0.44903781776532037,0
20,53362.52,18453.65,0.9227,10236.34,60,0,80.18,0.2,4,2001.21,4,0.5,4151.27,1,0.3458166893102909,0.07779373987439511,0.45002597327768584,1
29,66273.47,13148.74,0.257,17194.39,24,0,89.35,5.4,6,1669.45,1,3.7,6513.22,1,0.19840126071264413,0.09827793836510632,0.30228385505840755,0
20,49626.44,22442.33,0.4489,2000.0,48,0,88.08,1.9,2,2385.21,1,0.3,12261.72,1,0.4522252653937654,0.24708038698228038,0.5767594854562051,0
59,61953.47,14090.98,0.9416,19604.2,60,0,93.4,0.7,9,3403.28,4,31.8,19737.15,1,0.22744456444122588,0.3185802183425952,0.6591940693449585,1
44,12000.0,8111.82,0.4682,13404.17,48,0,94.56,8.6,2,667.23,2,6.7,30802.3475,1,0.6759849999436679,2.5668622914527615,0.6672299999443975,0
66,53863.26,2713.08,0.087,23222.13,24,0,78.65,4.7,5,2777.6,0,34.3,494.73,1,0.05036976967137953,0.009184924937532838,0.6188114124429376,0
19,21409.94,87.48,0.5509,17349.31,60,1,94.52,4.0,1,716.77,2,0.5,18673.74,1,0.004085952599396077,0.8721995483933072,0.40174049995461264,1
66,30833.93,25500.07,0.0964,9845.67,60,0,86.14,9.1,6,1166.6,0,19.2,1345.13,1,0.8270132934456615,0.043624993633843465,0.4540193222059588,0
33,51256.69,11337.69,0.1032,33108.57,36,0,87.44,1.5,3,1846.97,0,7.6,30802.3475,1,0.22119434555330836,0.6009429695791721,0.43240482363507265,0
19,80525.28,17708.59,0.8444,20825.19,60,0,66.93,0.1,6,3219.24,4,0.5,451.59,1,0.21991342345882048,0.005608052527037373,0.47973605306954864,1
47,62424.14,29265.84,0.2936,28628.59,12,0,69.8,14.9,9,2509.21,1,15.0,3741.16,1,0.46882247796335164,0.0599313022164193,0.48235378171838084,0
37,55364.62,10497.57,0.6751,21835.14,36,1,87.51,1.5,8,3027.55,2,6.4,30802.3475,1,0.18960791205304744,0.556354355894498,0.6562060752759398,1
55,54609.39,9980.18,0.5087,24639.95,24,0,70.63,5.0,2,1555.82,2,26.6,2853.37,1,0.1827557495115262,0.05225053786441763,0.34187966574353096,0
45,40727.42,13942.71,0.2279,6390.04,12,1,79.6,18.9,9,2046.37,2,17.4,19344.01,1,0.3423420879510084,0.47496281373887755,0.6029461232603748,1
42,44120.33,15235.46,0.5175,32781.04,12,1,79.6,1.3,1,1947.69,4,18.8,17975.17,1,0.34531609350280656,0.407412410550705,0.529739464765342,1
49,63547.52,30100.41,0.0776,28786.82,48,0,69.36,24.6,3,3045.6,3,21.2,3072.38,1,0.4736677371442085,0.048347756135119865,0.5751160706102281,0
27,27292.79,27526.56,0.3503,19811.6,36,1,82.66,3.9,4,1495.14,1,3.2,7016.86,1,1.0085652657347026,0.2570957384621691,0.6573780107985523,1
59,66861.08,19967.0,0.5224,22880.02,48,0,82.55,16.0,5,3769.13,0,13.2,799.52,1,0.29863412316554516,0.011957928289343249,0.6764706762039071,0
57,47229.86,26595.31,0.2338,30026.06,36,0,65.16,0.4,7,1197.2,0,16.6,1463.1,1,0.5631037229294539,0.03097828365294798,0.30418044854877446,0
50,71511.14,13574.25,0.657,16280.0,36,1,75.24,3.8,3,3823.09,4,4.5,4452.28,1,0.1898200755827719,0.062259949987340996,0.6415375282698398,1
30,74221.87,17393.32,0.0608,4169.2,12,0,74.63,14.4,6,2304.81,3,4.5,23635.66,1,0.2343422497946449,0.3184460321422993,0.37263572043694626,0
58,54915.35,12587.89,0.4851,16467.36,60,0,82.48,0.8,8,650.04,1,4.9,10846.15,1,0.2292235231091266,0.19750670804797735,0.14204553007233778,0
59,43368.38,4677.05,0.7107,21523.89,48,0,89.97,1.6,5,2398.02,3,9.0,9272.88,1,0.10784470159808035,0.2138166101612784,0.66353043390914,0
64,37889.45,24631.0,0.4313,19675.6,48,1,60.73,1.2,1,2135.87,1,14.7,30362.17,0,0.65007541675453,0.8013357279981278,0.6764532079331727,1
54,18745.44,19253.59,0.8671,33175.66,12,1,65.3,16.8,5,716.0,2,19.8,15082.9,0,1.0271079259261395,0.8046170161487478,0.45835147105331475,2
33,34349.33,15144.59,0.6295,10400.98,60,0,72.08,1.5,3,928.79,4,11.7,30802.3475,1,0.44089913834008115,0.8967379421695637,0.32447445116616613,0
62,103825.12,14980.26,0.9493,11667.09,36,0,92.42,0.6,4,4929.34625,3,9.4,6157.66,1,0.1442835799260884,0.05930799790976107,0.5697287419405851,1
39,67190.2,2950.28,0.2884,9419.53,36,0,79.22,8.0,7,3574.98,0,3.6,2147.0,1,0.043909379641020437,0.031954064729202265,0.6384823977211189,0
37,93345.76,7180.2,0.93,24287.41,60,0,80.44,3.6,3,2985.87,2,14.2,5530.43,1,0.07692047287335901,0.05924671886479637,0.38384646500940334,1
67,71581.97,17689.23,0.6047,4739.66,36,0,76.37,4.5,1,4134.4,1,21.9,5529.71,1,0.2471185132199195,0.07725003935939107,0.693090732195648,0
60,40163.14,10767.1,0.7403,27437.56,48,0,76.61,4.7,8,2055.44,4,22.2,14985.82,1,0.2680841189143059,0.37312371491937324,0.6141272818655581,0
44,47364.58,13258.3,0.8941,10671.15,48,0,99.1,4.7,4,1889.75,2,3.0,3098.91,1,0.2799201428518965,0.065426738713498,0.4787754900290729,1
